"CodFam","TipIns","AñoInd","MesInd","BCVInd"
"13","1","2005","11","0"
"13","1","2005","12","0"
"13","1","2006","1","0"
"13","1","2006","2","0"
"13","1","2006","3","0"
"13","1","2006","4","0"
"13","1","2006","5","0"
"13","1","2006","6","0"
"13","1","2006","7","0"
"13","1","2006","8","0"
"13","1","2006","9","0"
"13","1","2006","10","0"
"13","1","2006","11","0"
"13","1","2006","12","0"
"13","1","2007","1","0"
"13","1","2007","2","0"
"13","1","2007","3","0"
"13","1","2007","4","0"
"13","1","2007","5","0"
"13","1","2007","6","0"
"13","1","2007","7","0"
"13","1","2007","8","0"
"13","1","2007","9","0"
"13","1","2007","10","0"
"13","1","2007","11","0"
"13","1","2007","12","0"
"14","1","2003","2","0"
"14","1","2003","3","0"
"14","1","2003","4","0"
"14","1","2003","5","0"
"14","1","2003","6","0"
"14","1","2003","7","0"
"14","1","2003","8","0"
"14","1","2003","9","0"
"14","1","2003","10","0"
"14","1","2003","11","0"
"14","1","2003","12","0"
"14","1","2004","1","0"
"14","1","2004","2","0"
"14","1","2004","3","0"
"14","1","2004","4","0"
"14","1","2004","5","0"
"14","1","2004","6","0"
"14","1","2004","7","0"
"14","1","2004","8","0"
"14","1","2004","9","0"
"14","1","2004","10","0"
"14","1","2004","11","0"
"14","1","2004","12","0"
"14","1","2005","1","0"
"14","1","2005","2","0"
"14","1","2005","3","0"
"14","1","2005","4","0"
"14","1","2005","5","0"
"14","1","2005","6","0"
"14","1","2005","7","0"
"14","1","2005","8","0"
"14","1","2005","9","0"
"14","1","2005","10","0"
"14","1","2005","11","0"
"14","1","2005","12","0"
"14","1","2006","1","0"
"14","1","2006","2","0"
"14","1","2006","3","0"
"14","1","2006","4","0"
"14","1","2006","5","0"
"14","1","2006","6","0"
"14","1","2006","7","0"
"14","1","2006","8","0"
"14","1","2006","9","0"
"14","1","2006","10","0"
"14","1","2006","11","0"
"14","1","2006","12","0"
"14","1","2007","1","0"
"14","1","2007","2","0"
"14","1","2007","3","0"
"14","1","2007","4","0"
"14","1","2007","5","0"
"14","1","2007","6","0"
"14","1","2007","7","0"
"14","1","2007","8","0"
"14","1","2007","9","0"
"14","1","2007","10","0"
"14","1","2007","11","0"
"14","1","2007","12","0"
"15","1","2003","2","0"
"15","1","2003","3","0"
"15","1","2003","4","0"
"15","1","2003","5","0"
"15","1","2003","6","0"
"15","1","2003","7","0"
"15","1","2003","8","0"
"15","1","2003","9","0"
"15","1","2003","10","0"
"15","1","2003","11","0"
"15","1","2003","12","0"
"15","1","2004","1","0"
"15","1","2004","2","0"
"15","1","2004","3","0"
"15","1","2004","4","0"
"15","1","2004","5","0"
"15","1","2004","6","0"
"15","1","2004","7","0"
"15","1","2004","8","0"
"15","1","2004","9","0"
"15","1","2004","10","0"
"15","1","2004","11","0"
"15","1","2004","12","0"
"15","1","2005","1","0"
"15","1","2005","2","0"
"15","1","2005","3","0"
"15","1","2005","4","0"
"15","1","2005","5","0"
"15","1","2005","6","0"
"15","1","2005","7","0"
"15","1","2005","8","0"
"15","1","2005","9","0"
"15","1","2005","10","0"
"15","1","2005","11","0"
"15","1","2005","12","0"
"15","1","2006","1","0"
"15","1","2006","2","0"
"15","1","2006","3","0"
"15","1","2006","4","0"
"15","1","2006","5","0"
"15","1","2006","6","0"
"15","1","2006","7","0"
"15","1","2006","8","0"
"15","1","2006","9","0"
"15","1","2006","10","0"
"15","1","2006","11","0"
"15","1","2006","12","0"
"15","1","2007","1","0"
"15","1","2007","2","0"
"15","1","2007","3","0"
"15","1","2007","4","0"
"15","1","2007","5","0"
"15","1","2007","6","0"
"15","1","2007","7","0"
"15","1","2007","8","0"
"15","1","2007","9","0"
"15","1","2007","10","0"
"15","1","2007","11","0"
"15","1","2007","12","0"
"16","1","2003","2","0"
"16","1","2003","3","0"
"16","1","2003","4","0"
"16","1","2003","5","0"
"16","1","2003","6","0"
"16","1","2003","7","0"
"16","1","2003","8","0"
"16","1","2003","9","0"
"16","1","2003","10","0"
"16","1","2003","11","0"
"16","1","2003","12","0"
"16","1","2004","1","0"
"16","1","2004","2","0"
"16","1","2004","3","0"
"16","1","2004","4","0"
"16","1","2004","5","0"
"16","1","2004","6","0"
"16","1","2004","7","0"
"16","1","2004","8","0"
"16","1","2004","9","0"
"16","1","2004","10","0"
"16","1","2004","11","0"
"16","1","2004","12","0"
"16","1","2005","1","0"
"16","1","2005","2","0"
"16","1","2005","3","0"
"16","1","2005","4","0"
"16","1","2005","5","0"
"16","1","2005","6","0"
"16","1","2005","7","0"
"16","1","2005","8","0"
"16","1","2005","9","0"
"16","1","2005","10","0"
"16","1","2005","11","0"
"16","1","2005","12","0"
"16","1","2006","1","0"
"16","1","2006","2","0"
"16","1","2006","3","0"
"16","1","2006","4","0"
"16","1","2006","5","0"
"16","1","2006","6","0"
"16","1","2006","7","0"
"16","1","2006","8","0"
"16","1","2006","9","0"
"16","1","2006","10","0"
"16","1","2006","11","0"
"16","1","2006","12","0"
"16","1","2007","1","0"
"16","1","2007","2","0"
"16","1","2007","3","0"
"16","1","2007","4","0"
"16","1","2007","5","0"
"16","1","2007","6","0"
"16","1","2007","7","0"
"16","1","2007","8","0"
"16","1","2007","9","0"
"16","1","2007","10","0"
"16","1","2007","11","0"
"16","1","2007","12","0"
"17","1","2003","2","0"
"17","1","2003","3","0"
"17","1","2003","4","0"
"17","1","2003","5","0"
"17","1","2003","6","0"
"17","1","2003","7","0"
"17","1","2003","8","0"
"17","1","2003","9","0"
"17","1","2003","10","0"
"17","1","2003","11","0"
"17","1","2003","12","0"
"17","1","2004","1","0"
"17","1","2004","2","0"
"17","1","2004","3","0"
"17","1","2004","4","0"
"17","1","2004","5","0"
"17","1","2004","6","0"
"17","1","2004","7","0"
"17","1","2004","8","0"
"17","1","2004","9","0"
"17","1","2004","10","0"
"17","1","2004","11","0"
"17","1","2004","12","0"
"17","1","2005","1","0"
"17","1","2005","2","0"
"17","1","2005","3","0"
"17","1","2005","4","0"
"17","1","2005","5","0"
"17","1","2005","6","0"
"17","1","2005","7","0"
"17","1","2005","8","0"
"17","1","2005","9","0"
"17","1","2005","10","0"
"17","1","2005","11","0"
"17","1","2005","12","0"
"17","1","2006","1","0"
"17","1","2006","2","0"
"17","1","2006","3","0"
"17","1","2006","4","0"
"17","1","2006","5","0"
"17","1","2006","6","0"
"17","1","2006","7","0"
"17","1","2006","8","0"
"17","1","2006","9","0"
"17","1","2006","10","0"
"17","1","2006","11","0"
"17","1","2006","12","0"
"17","1","2007","1","0"
"17","1","2007","2","0"
"17","1","2007","3","0"
"17","1","2007","4","0"
"17","1","2007","5","0"
"17","1","2007","6","0"
"17","1","2007","7","0"
"17","1","2007","8","0"
"17","1","2007","9","0"
"17","1","2007","10","0"
"17","1","2007","11","0"
"17","1","2007","12","0"
"18","1","2003","2","0"
"18","1","2003","3","0"
"18","1","2003","4","0"
"18","1","2003","5","0"
"18","1","2003","6","0"
"18","1","2003","7","0"
"18","1","2003","8","0"
"18","1","2003","9","0"
"18","1","2003","10","0"
"18","1","2003","11","0"
"18","1","2003","12","0"
"18","1","2004","1","0"
"18","1","2004","2","0"
"18","1","2004","3","0"
"18","1","2004","4","0"
"18","1","2004","5","0"
"18","1","2004","6","0"
"18","1","2004","7","0"
"18","1","2004","8","0"
"18","1","2004","9","0"
"18","1","2004","10","0"
"18","1","2004","11","0"
"18","1","2004","12","0"
"18","1","2005","1","0"
"18","1","2005","2","0"
"18","1","2005","3","0"
"18","1","2005","4","0"
"18","1","2005","5","0"
"18","1","2005","6","0"
"18","1","2005","7","0"
"18","1","2005","8","0"
"18","1","2005","9","0"
"18","1","2005","10","0"
"18","1","2005","11","0"
"18","1","2005","12","0"
"18","1","2006","1","0"
"18","1","2006","2","0"
"18","1","2006","3","0"
"18","1","2006","4","0"
"18","1","2006","5","0"
"18","1","2006","6","0"
"18","1","2006","7","0"
"18","1","2006","8","0"
"18","1","2006","9","0"
"18","1","2006","10","0"
"18","1","2006","11","0"
"18","1","2006","12","0"
"18","1","2007","1","0"
"18","1","2007","2","0"
"18","1","2007","3","0"
"18","1","2007","4","0"
"18","1","2007","5","0"
"18","1","2007","6","0"
"18","1","2007","7","0"
"18","1","2007","8","0"
"18","1","2007","9","0"
"18","1","2007","10","0"
"18","1","2007","11","0"
"18","1","2007","12","0"
"19","1","2003","2","0"
"19","1","2003","3","0"
"19","1","2003","4","0"
"19","1","2003","5","0"
"19","1","2003","6","0"
"19","1","2003","7","0"
"19","1","2003","8","0"
"19","1","2003","9","0"
"19","1","2003","10","0"
"19","1","2003","11","0"
"19","1","2003","12","0"
"19","1","2004","1","0"
"19","1","2004","2","0"
"19","1","2004","3","0"
"19","1","2004","4","0"
"19","1","2004","5","0"
"19","1","2004","6","0"
"19","1","2004","7","0"
"19","1","2004","8","0"
"19","1","2004","9","0"
"19","1","2004","10","0"
"19","1","2004","11","0"
"19","1","2004","12","0"
"19","1","2005","1","0"
"19","1","2005","2","0"
"19","1","2005","3","0"
"19","1","2005","4","0"
"19","1","2005","5","0"
"19","1","2005","6","0"
"19","1","2005","7","0"
"19","1","2005","8","0"
"19","1","2005","9","0"
"19","1","2005","10","0"
"19","1","2005","11","0"
"19","1","2005","12","0"
"19","1","2006","1","0"
"19","1","2006","2","0"
"19","1","2006","3","0"
"19","1","2006","4","0"
"19","1","2006","5","0"
"19","1","2006","6","0"
"19","1","2006","7","0"
"19","1","2006","8","0"
"19","1","2006","9","0"
"19","1","2006","10","0"
"19","1","2006","11","0"
"19","1","2006","12","0"
"19","1","2007","1","0"
"19","1","2007","2","0"
"19","1","2007","3","0"
"19","1","2007","4","0"
"19","1","2007","5","0"
"19","1","2007","6","0"
"19","1","2007","7","0"
"19","1","2007","8","0"
"19","1","2007","9","0"
"19","1","2007","10","0"
"19","1","2007","11","0"
"19","1","2007","12","0"
"20","1","2003","2","0"
"20","1","2003","3","0"
"20","1","2003","4","0"
"20","1","2003","5","0"
"20","1","2003","6","0"
"20","1","2003","7","0"
"20","1","2003","8","0"
"20","1","2003","9","0"
"20","1","2003","10","0"
"20","1","2003","11","0"
"20","1","2003","12","0"
"20","1","2004","1","0"
"20","1","2004","2","0"
"20","1","2004","3","0"
"20","1","2004","4","0"
"20","1","2004","5","0"
"20","1","2004","6","0"
"20","1","2004","7","0"
"20","1","2004","8","0"
"20","1","2004","9","0"
"20","1","2004","10","0"
"20","1","2004","11","0"
"20","1","2004","12","0"
"20","1","2005","1","0"
"20","1","2005","2","0"
"20","1","2005","3","0"
"20","1","2005","4","0"
"20","1","2005","5","0"
"20","1","2005","6","0"
"20","1","2005","7","0"
"20","1","2005","8","0"
"20","1","2005","9","0"
"20","1","2005","10","0"
"20","1","2005","11","0"
"20","1","2005","12","0"
"20","1","2006","1","0"
"20","1","2006","2","0"
"20","1","2006","3","0"
"20","1","2006","4","0"
"20","1","2006","5","0"
"20","1","2006","6","0"
"20","1","2006","7","0"
"20","1","2006","8","0"
"20","1","2006","9","0"
"20","1","2006","10","0"
"20","1","2006","11","0"
"20","1","2006","12","0"
"20","1","2007","1","0"
"20","1","2007","2","0"
"20","1","2007","3","0"
"20","1","2007","4","0"
"20","1","2007","5","0"
"20","1","2007","6","0"
"20","1","2007","7","0"
"20","1","2007","8","0"
"20","1","2007","9","0"
"20","1","2007","10","0"
"20","1","2007","11","0"
"20","1","2007","12","0"
"21","1","2001","1","0"
"21","1","2001","2","0"
"21","1","2001","3","0"
"21","1","2001","4","0"
"21","1","2001","5","0"
"21","1","2001","6","0"
"21","1","2001","7","0"
"21","1","2001","8","0"
"21","1","2001","9","0"
"21","1","2001","10","0"
"21","1","2001","11","0"
"21","1","2001","12","0"
"21","1","2002","1","0"
"21","1","2002","2","0"
"21","1","2002","3","0"
"21","1","2002","4","0"
"21","1","2002","5","0"
"21","1","2002","6","0"
"21","1","2002","7","0"
"21","1","2002","8","0"
"21","1","2002","9","0"
"21","1","2002","10","0"
"21","1","2002","11","0"
"21","1","2002","12","0"
"21","1","2003","1","0"
"21","1","2003","2","0"
"21","1","2003","3","0"
"21","1","2003","4","0"
"21","1","2003","5","0"
"21","1","2003","6","0"
"21","1","2003","7","0"
"21","1","2003","8","0"
"21","1","2003","9","0"
"21","1","2003","10","0"
"21","1","2003","11","0"
"21","1","2003","12","0"
"21","1","2004","1","0"
"21","1","2004","2","0"
"21","1","2004","3","0"
"21","1","2004","4","0"
"21","1","2004","5","0"
"21","1","2004","6","0"
"21","1","2004","7","0"
"21","1","2004","8","0"
"21","1","2004","9","0"
"21","1","2004","10","0"
"21","1","2004","11","0"
"21","1","2004","12","0"
"21","1","2005","1","0"
"21","1","2005","2","0"
"21","1","2005","3","0"
"21","1","2005","4","0"
"21","1","2005","5","0"
"21","1","2005","6","0"
"21","1","2005","7","0"
"21","1","2005","8","0"
"21","1","2005","9","0"
"21","1","2005","10","0"
"21","1","2005","11","0"
"21","1","2005","12","0"
"21","1","2006","1","0"
"21","1","2006","2","0"
"21","1","2006","3","0"
"21","1","2006","4","0"
"21","1","2006","5","0"
"21","1","2006","6","0"
"21","1","2006","7","0"
"21","1","2006","8","0"
"21","1","2006","9","0"
"21","1","2006","10","0"
"21","1","2006","11","0"
"21","1","2006","12","0"
"21","1","2007","1","0"
"21","1","2007","2","0"
"21","1","2007","3","0"
"21","1","2007","4","0"
"21","1","2007","5","0"
"21","1","2007","6","0"
"21","1","2007","7","0"
"21","1","2007","8","0"
"21","1","2007","9","0"
"21","1","2007","10","0"
"21","1","2007","11","0"
"21","1","2007","12","0"
"22","1","2003","2","0"
"22","1","2003","3","0"
"22","1","2003","4","0"
"22","1","2003","5","0"
"22","1","2003","6","0"
"22","1","2003","7","0"
"22","1","2003","8","0"
"22","1","2003","9","0"
"22","1","2003","10","0"
"22","1","2003","11","0"
"22","1","2003","12","0"
"22","1","2004","1","0"
"22","1","2004","2","0"
"22","1","2004","3","0"
"22","1","2004","4","0"
"22","1","2004","5","0"
"22","1","2004","6","0"
"22","1","2004","7","0"
"22","1","2004","8","0"
"22","1","2004","9","0"
"22","1","2004","10","0"
"22","1","2004","11","0"
"22","1","2004","12","0"
"22","1","2005","1","0"
"22","1","2005","2","0"
"22","1","2005","3","0"
"22","1","2005","4","0"
"22","1","2005","5","0"
"22","1","2005","6","0"
"22","1","2005","7","0"
"22","1","2005","8","0"
"22","1","2005","9","0"
"22","1","2005","10","0"
"22","1","2005","11","0"
"22","1","2005","12","0"
"22","1","2006","1","0"
"22","1","2006","2","0"
"22","1","2006","3","0"
"22","1","2006","4","0"
"22","1","2006","5","0"
"22","1","2006","6","0"
"22","1","2006","7","0"
"22","1","2006","8","0"
"22","1","2006","9","0"
"22","1","2006","10","0"
"22","1","2006","11","0"
"22","1","2006","12","0"
"22","1","2007","1","0"
"22","1","2007","2","0"
"22","1","2007","3","0"
"22","1","2007","4","0"
"22","1","2007","5","0"
"22","1","2007","6","0"
"22","1","2007","7","0"
"22","1","2007","8","0"
"22","1","2007","9","0"
"22","1","2007","10","0"
"22","1","2007","11","0"
"22","1","2007","12","0"
"23","1","2003","2","0"
"23","1","2003","3","0"
"23","1","2003","4","0"
"23","1","2003","5","0"
"23","1","2003","6","0"
"23","1","2003","7","0"
"23","1","2003","8","0"
"23","1","2003","9","0"
"23","1","2003","10","0"
"23","1","2003","11","0"
"23","1","2003","12","0"
"23","1","2004","1","0"
"23","1","2004","2","0"
"23","1","2004","3","0"
"23","1","2004","4","0"
"23","1","2004","5","0"
"23","1","2004","6","0"
"23","1","2004","7","0"
"23","1","2004","8","0"
"23","1","2004","9","0"
"23","1","2004","10","0"
"23","1","2004","11","0"
"23","1","2004","12","0"
"23","1","2005","1","0"
"23","1","2005","2","0"
"23","1","2005","3","0"
"23","1","2005","4","0"
"23","1","2005","5","0"
"23","1","2005","6","0"
"23","1","2005","7","0"
"23","1","2005","8","0"
"23","1","2005","9","0"
"23","1","2005","10","0"
"23","1","2005","11","0"
"23","1","2005","12","0"
"23","1","2006","1","0"
"23","1","2006","2","0"
"23","1","2006","3","0"
"23","1","2006","4","0"
"23","1","2006","5","0"
"23","1","2006","6","0"
"23","1","2006","7","0"
"23","1","2006","8","0"
"23","1","2006","9","0"
"23","1","2006","10","0"
"23","1","2006","11","0"
"23","1","2006","12","0"
"23","1","2007","1","0"
"23","1","2007","2","0"
"23","1","2007","3","0"
"23","1","2007","4","0"
"23","1","2007","5","0"
"23","1","2007","6","0"
"23","1","2007","7","0"
"23","1","2007","8","0"
"23","1","2007","9","0"
"23","1","2007","10","0"
"23","1","2007","11","0"
"23","1","2007","12","0"
"24","1","2003","2","0"
"24","1","2003","3","0"
"24","1","2003","4","0"
"24","1","2003","5","0"
"24","1","2003","6","0"
"24","1","2003","7","0"
"24","1","2003","8","0"
"24","1","2003","9","0"
"24","1","2003","10","0"
"24","1","2003","11","0"
"24","1","2003","12","0"
"24","1","2004","1","0"
"24","1","2004","2","0"
"24","1","2004","3","0"
"24","1","2004","4","0"
"24","1","2004","5","0"
"24","1","2004","6","0"
"24","1","2004","7","0"
"24","1","2004","8","0"
"24","1","2004","9","0"
"24","1","2004","10","0"
"24","1","2004","11","0"
"24","1","2004","12","0"
"24","1","2005","1","0"
"24","1","2005","2","0"
"24","1","2005","3","0"
"24","1","2005","4","0"
"24","1","2005","5","0"
"24","1","2005","6","0"
"24","1","2005","7","0"
"24","1","2005","8","0"
"24","1","2005","9","0"
"24","1","2005","10","0"
"24","1","2005","11","0"
"24","1","2005","12","0"
"24","1","2006","1","0"
"24","1","2006","2","0"
"24","1","2006","3","0"
"24","1","2006","4","0"
"24","1","2006","5","0"
"24","1","2006","6","0"
"24","1","2006","7","0"
"24","1","2006","8","0"
"24","1","2006","9","0"
"24","1","2006","10","0"
"24","1","2006","11","0"
"24","1","2006","12","0"
"24","1","2007","1","0"
"24","1","2007","2","0"
"24","1","2007","3","0"
"24","1","2007","4","0"
"24","1","2007","5","0"
"24","1","2007","6","0"
"24","1","2007","7","0"
"24","1","2007","8","0"
"24","1","2007","9","0"
"24","1","2007","10","0"
"24","1","2007","11","0"
"24","1","2007","12","0"
"25","1","2001","1","0"
"25","1","2001","2","0"
"25","1","2001","3","0"
"25","1","2001","4","0"
"25","1","2001","5","0"
"25","1","2001","6","0"
"25","1","2001","7","0"
"25","1","2001","8","0"
"25","1","2001","9","0"
"25","1","2001","10","0"
"25","1","2001","11","0"
"25","1","2001","12","0"
"25","1","2002","1","0"
"25","1","2002","2","0"
"25","1","2002","3","0"
"25","1","2002","4","0"
"25","1","2002","5","0"
"25","1","2002","6","0"
"25","1","2002","7","0"
"25","1","2002","8","0"
"25","1","2002","9","0"
"25","1","2002","10","0"
"25","1","2002","11","0"
"25","1","2002","12","0"
"25","1","2003","1","0"
"25","1","2003","2","0"
"25","1","2003","3","0"
"25","1","2003","4","0"
"25","1","2003","5","0"
"25","1","2003","6","0"
"25","1","2003","7","0"
"25","1","2003","8","0"
"25","1","2003","9","0"
"25","1","2003","10","0"
"25","1","2003","11","0"
"25","1","2003","12","0"
"25","1","2004","1","0"
"25","1","2004","2","0"
"25","1","2004","3","0"
"25","1","2004","4","0"
"25","1","2004","5","0"
"25","1","2004","6","0"
"25","1","2004","7","0"
"25","1","2004","8","0"
"25","1","2004","9","0"
"25","1","2004","10","0"
"25","1","2004","11","0"
"25","1","2004","12","0"
"25","1","2005","1","0"
"25","1","2005","2","0"
"25","1","2005","3","0"
"25","1","2005","4","0"
"25","1","2005","5","0"
"25","1","2005","6","0"
"25","1","2005","7","0"
"25","1","2005","8","0"
"25","1","2005","9","0"
"25","1","2005","10","0"
"25","1","2005","11","0"
"25","1","2005","12","0"
"25","1","2006","1","0"
"25","1","2006","2","0"
"25","1","2006","3","0"
"25","1","2006","4","0"
"25","1","2006","5","0"
"25","1","2006","6","0"
"25","1","2006","7","0"
"25","1","2006","8","0"
"25","1","2006","9","0"
"25","1","2006","10","0"
"25","1","2006","11","0"
"25","1","2006","12","0"
"25","1","2007","1","0"
"25","1","2007","2","0"
"25","1","2007","3","0"
"25","1","2007","4","0"
"25","1","2007","5","0"
"25","1","2007","6","0"
"25","1","2007","7","0"
"25","1","2007","8","0"
"25","1","2007","9","0"
"25","1","2007","10","0"
"25","1","2007","11","0"
"25","1","2007","12","0"
"01","2","2003","2","0"
"01","2","2003","3","0"
"01","2","2003","4","0"
"01","2","2003","5","0"
"01","2","2003","6","0"
"01","2","2003","7","0"
"01","2","2003","8","0"
"01","2","2003","9","0"
"01","2","2003","10","0"
"01","2","2003","11","0"
"01","2","2003","12","0"
"01","2","2004","1","0"
"01","2","2004","2","0"
"01","2","2004","3","0"
"01","2","2004","4","0"
"01","2","2004","5","0"
"01","2","2004","6","0"
"01","2","2004","7","0"
"01","2","2004","8","0"
"01","2","2004","9","0"
"01","2","2004","10","0"
"01","2","2004","11","0"
"01","2","2004","12","0"
"01","2","2005","1","0"
"01","2","2005","2","0"
"01","2","2005","3","0"
"01","2","2005","4","0"
"01","2","2005","5","0"
"01","2","2005","6","0"
"01","2","2005","7","0"
"01","2","2005","8","0"
"01","2","2005","9","0"
"01","2","2005","10","0"
"01","2","2005","11","0"
"01","2","2005","12","0"
"01","2","2006","1","0"
"01","2","2006","2","0"
"01","2","2006","3","0"
"01","2","2006","4","0"
"01","2","2006","5","0"
"01","2","2006","6","0"
"01","2","2006","7","0"
"01","2","2006","8","0"
"01","2","2006","9","0"
"01","2","2006","10","0"
"01","2","2006","11","0"
"01","2","2006","12","0"
"01","2","2007","1","0"
"01","2","2007","2","0"
"01","2","2007","3","0"
"01","2","2007","4","0"
"01","2","2007","5","0"
"01","2","2007","6","0"
"01","2","2007","7","0"
"01","2","2007","8","0"
"01","2","2007","9","0"
"01","2","2007","10","0"
"01","2","2007","11","0"
"01","2","2007","12","0"
"02","2","2003","2","0"
"02","2","2003","3","0"
"02","2","2003","4","0"
"02","2","2003","5","0"
"02","2","2003","6","0"
"02","2","2003","7","0"
"02","2","2003","8","0"
"02","2","2003","9","0"
"02","2","2003","10","0"
"02","2","2003","11","0"
"02","2","2003","12","0"
"02","2","2004","1","0"
"02","2","2004","2","0"
"02","2","2004","3","0"
"02","2","2004","4","0"
"02","2","2004","5","0"
"02","2","2004","6","0"
"02","2","2004","7","0"
"02","2","2004","8","0"
"02","2","2004","9","0"
"02","2","2004","10","0"
"02","2","2004","11","0"
"02","2","2004","12","0"
"02","2","2005","1","0"
"02","2","2005","2","0"
"02","2","2005","3","0"
"02","2","2005","4","0"
"02","2","2005","5","0"
"02","2","2005","6","0"
"02","2","2005","7","0"
"02","2","2005","8","0"
"02","2","2005","9","0"
"02","2","2005","10","0"
"02","2","2005","11","0"
"02","2","2005","12","0"
"02","2","2006","1","0"
"02","2","2006","2","0"
"02","2","2006","3","0"
"02","2","2006","4","0"
"02","2","2006","5","0"
"02","2","2006","6","0"
"02","2","2006","7","0"
"02","2","2006","8","0"
"02","2","2006","9","0"
"02","2","2006","10","0"
"02","2","2006","11","0"
"02","2","2006","12","0"
"02","2","2007","1","0"
"02","2","2007","2","0"
"02","2","2007","3","0"
"02","2","2007","4","0"
"02","2","2007","5","0"
"02","2","2007","6","0"
"02","2","2007","7","0"
"02","2","2007","8","0"
"02","2","2007","9","0"
"02","2","2007","10","0"
"02","2","2007","11","0"
"02","2","2007","12","0"
"03","2","2003","2","0"
"03","2","2003","3","0"
"03","2","2003","4","0"
"03","2","2003","5","0"
"03","2","2003","6","0"
"03","2","2003","7","0"
"03","2","2003","8","0"
"03","2","2003","9","0"
"03","2","2003","10","0"
"03","2","2003","11","0"
"03","2","2003","12","0"
"03","2","2004","1","0"
"03","2","2004","2","0"
"03","2","2004","3","0"
"03","2","2004","4","0"
"03","2","2004","5","0"
"03","2","2004","6","0"
"03","2","2004","7","0"
"03","2","2004","8","0"
"03","2","2004","9","0"
"03","2","2004","10","0"
"03","2","2004","11","0"
"03","2","2004","12","0"
"03","2","2005","1","0"
"03","2","2005","2","0"
"03","2","2005","3","0"
"03","2","2005","4","0"
"03","2","2005","5","0"
"03","2","2005","6","0"
"03","2","2005","7","0"
"03","2","2005","8","0"
"03","2","2005","9","0"
"03","2","2005","10","0"
"03","2","2005","11","0"
"03","2","2005","12","0"
"03","2","2006","1","0"
"03","2","2006","2","0"
"03","2","2006","3","0"
"03","2","2006","4","0"
"03","2","2006","5","0"
"03","2","2006","6","0"
"03","2","2006","7","0"
"03","2","2006","8","0"
"03","2","2006","9","0"
"03","2","2006","10","0"
"03","2","2006","11","0"
"03","2","2006","12","0"
"03","2","2007","1","0"
"03","2","2007","2","0"
"03","2","2007","3","0"
"03","2","2007","4","0"
"03","2","2007","5","0"
"03","2","2007","6","0"
"03","2","2007","7","0"
"03","2","2007","8","0"
"03","2","2007","9","0"
"03","2","2007","10","0"
"03","2","2007","11","0"
"03","2","2007","12","0"
"01","3","2003","2","0"
"01","3","2003","3","0"
"01","3","2003","4","0"
"01","3","2003","5","0"
"01","3","2003","6","0"
"01","3","2003","7","0"
"01","3","2003","8","0"
"01","3","2003","9","0"
"01","3","2003","10","0"
"01","3","2003","11","0"
"01","3","2003","12","0"
"01","3","2004","1","0"
"01","3","2004","2","0"
"01","3","2004","3","0"
"01","3","2004","4","0"
"01","3","2004","5","0"
"01","3","2004","6","0"
"01","3","2004","7","0"
"01","3","2004","8","0"
"01","3","2004","9","0"
"01","3","2004","10","0"
"01","3","2004","11","0"
"01","3","2004","12","0"
"01","3","2005","1","0"
"01","3","2005","2","0"
"01","3","2005","3","0"
"01","3","2005","4","0"
"01","3","2005","5","0"
"01","3","2005","6","0"
"01","3","2005","7","0"
"01","3","2005","8","0"
"01","3","2005","9","0"
"01","3","2005","10","0"
"01","3","2005","11","0"
"01","3","2005","12","0"
"01","3","2006","1","0"
"01","3","2006","2","0"
"01","3","2006","3","0"
"01","3","2006","4","0"
"01","3","2006","5","0"
"01","3","2006","6","0"
"01","3","2006","7","0"
"01","3","2006","8","0"
"01","3","2006","9","0"
"01","3","2006","10","0"
"01","3","2006","11","0"
"01","3","2006","12","0"
"01","3","2007","1","0"
"01","3","2007","2","0"
"01","3","2007","3","0"
"01","3","2007","4","0"
"01","3","2007","5","0"
"01","3","2007","6","0"
"01","3","2007","7","0"
"01","3","2007","8","0"
"01","3","2007","9","0"
"01","3","2007","10","0"
"01","3","2007","11","0"
"01","3","2007","12","0"
"00","1","1995","1","0"
"00","1","1995","2","0"
"00","1","1995","3","0"
"00","1","1995","4","0"
"00","1","1995","5","0"
"00","1","1995","6","0"
"00","1","1995","7","0"
"00","1","1995","8","0"
"00","1","1995","9","0"
"00","1","1995","10","0"
"00","1","1995","11","0"
"00","1","1995","12","0"
"00","1","1996","1","0"
"00","1","1996","2","0"
"00","1","1996","3","0"
"00","1","1996","4","0"
"00","1","1996","5","0"
"00","1","1996","6","0"
"00","1","1996","7","0"
"00","1","1996","8","0"
"00","1","1996","9","0"
"00","1","1996","10","0"
"00","1","1996","11","0"
"00","1","1996","12","0"
"00","1","1997","1","0"
"00","1","1997","2","0"
"00","1","1997","3","0"
"00","1","1997","4","0"
"00","1","1997","5","0"
"00","1","1997","6","0"
"00","1","1997","7","0"
"00","1","1997","8","0"
"00","1","1997","9","0"
"00","1","1997","10","0"
"00","1","1997","11","0"
"00","1","1997","12","0"
"00","1","1998","1","0"
"00","1","1998","2","0"
"00","1","1998","3","0"
"00","1","1998","4","0"
"00","1","1998","5","0"
"00","1","1998","6","0"
"00","1","1998","7","0"
"00","1","1998","8","0"
"00","1","1998","9","0"
"00","1","1998","10","0"
"00","1","1998","11","0"
"00","1","1998","12","0"
"00","1","1999","1","0"
"00","1","1999","2","0"
"00","1","1999","3","0"
"00","1","1999","4","0"
"00","1","1999","5","0"
"00","1","1999","6","0"
